key,lat,lon
Bouches-du-Rhône;Montagne Sainte-Victoire - Les Deux-Aiguilles;Saint-Antonin-sur-Bayon,43.5201,5.58054
"Bouches-du-Rhône;Montagne Sainte-Victoire - Pic des Mouches, le Casque, le Baù des Aigles;Puyloubier",43.5306,5.67581
Bouches-du-Rhône;Montagne Sainte-Victoire - Saint-Ser;Puyloubier,43.5341,5.63869
"Bouches-du-Rhône;Montagne Sainte-Victoire - Subéroque, Baù de St-Saturnin, Baù des Vespres;Saint-Antonin-sur-Bayon",,
Bouches-du-Rhône;Montagne Sainte-Victoire Secteur Le Rouge;Saint Antonin sur Bayon,43.5217,5.58073
"Yvelines;Montainville, Falaise du Pont;Montainville",48.8823,1.86131
Haute-Savoie;Montarquis;Le Reposoir,46.0124,6.53763
Oise;Montataire;Montataire,49.2587,2.41041
Côte-d'Or;Montbard;Montbard,47.6265,4.34694
Territoire de Belfort;Montbouton;Montbouton,47.4804,6.93434
Lot;Montcabrier (Stade);Montcabrier,44.5423,1.06473
Lot;Montcabrier Laborde;Montcabrier,,
Corse-du-Sud;Monte Rossu;Zicavo,41.9082,9.13239
Haute-Corse;Monte San Angelo;Monte / Silvareccio,42.4508,9.40908
Corse-du-Sud;Monte Santu;Sari,42.062,8.85223
Haute-Corse;Montegrosso;Montegrosso,,
Haute-Savoie;Montenvers;Chamonix-Mont-Blanc,45.9245,6.87246
Doubs;Montfaucon-Chaleze: Roches d'Arbois;Chaleze,47.246,6.07836
"Haute-Savoie;Monthieu;Flaine, Arâches-la-Frasse",46.0065,6.68953
Haute-Corse;Monticello;Monticello,,
Manche;Montmartin Sur Mer;Montmartin-sur-Mer,48.9888,-1.52501
Moselle;Montois-la-Montagne;Montois-la-Montagne,49.2186,6.02588
Aveyron;Montrozier 2;Montrozier,44.4057,2.74694
Haute-Loire;Monts du Meygal - Suc d'Ollières;Yssingeaux,45.1126,4.14644
Guadeloupe;Morel;Terre-de-haut,,
"Manche;Mortain - La Petite Chapelle, Montjoie;Mortain",48.6467,-0.938551
"Manche;Mortain - La Petite-Cascade, Aiguillette de Mortain;Mortain",48.6467,-0.938551
Mayenne;Moulay;Moulay,48.2738,-0.629548
Hérault;MOULIN DE BERTRAND;nan,,
Seine-et-Marne;Moulin de Roisseau;Nanteau-sur-Essonne,,
Lot;Moulin des Pauvres;Saint-Cirq-Lapopie,44.4445,1.68102
"Indre-et-Loire;Moulin-de-la-Doué, rochers de Courçay;Courçay",47.2518,0.876945
"Ille-et-Vilaine;Moulin-du-Boël;Guichen, Laillé, Bruz",47.971,-1.7493
Hérault;Moulin-du-Trou;Saint-Jean-de-Védas,43.5755,3.82565
"Bouches-du-Rhône;Mouriès, Caïssas de Servanna;Mouriès",43.71,4.86694
Creuse;Moutier Rozeille;Moutier Rozeille,,
Savoie;Mouxy - Le Revard;Mouxy,45.6783,5.96154
Bas-Rhin;Muhlberg;Engenthal,48.6179,7.3108
Doubs;Mur du GAG;Ornans,47.1044,6.11351
Haute-Savoie;Nant d'Orlier;Magland,46.0218,6.6208
Haute-Savoie;Nant Gothier;Manigod,45.8613,6.36926
Ain;Nantua;Nantua,46.1518,5.60715
Isère;Narbonne;Saint-Martin-le-Vinoux,,
Doubs;Narpent - Notre-Dame du Chêne;Scey-Maisières,,
Seine-et-Marne;Nemours - Chaintreauville;Chaintreauville,,
Seine-et-Marne;Nemours - Friches de Poligny;nan,,
Seine-et-Marne;Nemours - Glandelles;Glandelles,,
Seine-et-Marne;Nemours - La Fosse-aux-Loups;Nanteau-sur-Lunain,,
Seine-et-Marne;Nemours - le Petit Bois;St-Pierre-lès-Nemours,,
Seine-et-Marne;Nemours - Mont Olivet;Nemours,,
Seine-et-Marne;Nemours - Rocher Darvault;Darvault,,
"Seine-et-Marne;Nemours - Rocher Gréau, Parc de Nemours;St-Pierre-lès-Nemours",,
Bas-Rhin;Neuntelstein;Barr,48.4094,7.44843
Hautes-Alpes;Neuvillard;Saint-Julien-en-Beauchêne,44.6166,5.70971
Ain;Neuville sur Ain;Neuville sur Ain,46.0815,5.3713
Seine-et-Marne;Nid de Corbin;Le Vaudoué,,
Haute-Savoie;Nonglard;Nonglard,45.9168,6.01995
Doubs;Norvaux;Cléron,47.0738,6.07587
Hérault;Notre Dame de Nazareth-St Chinian;Saint Chinian,43.413,2.92307
Aude;Notre-Dame du Cros;Caunes-Minervois,43.3265,2.52727
"Savoie;Notre-Dame-du-Pré, Rocher de Glaisy;Notre-Dame-du-Pré",45.5117,6.59505
Vienne;Nouaillé-Maupertuis;Nouaillé-Maupertuis,46.5107,0.413408
Haut-Rhin;Nouveau Gueberschwihr;Gueberschwihr,48.004,7.27445
Province sud);Nouville;Nouville (Nouvelle-Calédonie,,
Doubs;Novillars;Novillars,,
Corse-du-Sud;Ocana;Ocana,,
Drôme;Ombléze (Falaise d'Anse);Ombléze,44.8337,5.19472
Drôme;Ombléze (Gorges d'Omblèze);Ombléze,44.8439,5.19318
Pyrénées-Orientales;OPOUL - Chapelle Sainte-Barbe;Opoul-Périllos,42.9011,2.85025
"Pyrénées-Orientales;OPOUL - Coum de l'Aigle, Rocher des Abeilles;Opoul-Périllos",42.868,2.85022
Pyrénées-Orientales;OPOUL - Gratounette;nan,42.8563,2.83911
Pyrénées-Orientales;OPOUL - Trou de la Caune des Trois Arbres;Opoul-Périllos,42.9032,2.86022
Alpes-de-Haute-Provence;Oppedette;Oppedette,43.9347,5.59135
Hautes-Pyrénées;Oppidum Bouchère;Bize,,
Puy-de-Dôme;ORBEIL - LE PERTHUS;Orbeil,45.5614,3.28037
Haute-Garonne;Ore;Ore,42.9754,0.652807
Bouches-du-Rhône;Orgon;Orgon,43.7835,5.03857
Bouches-du-Rhône;Orgon - La Bergerie;Orgon,,
Bouches-du-Rhône;Orgon-Canal;Orgon,43.7743,5.05105
Jura;Orno;Saint Claude,,
Ariège;Ornolac;Ussat/ornolac,42.8309,1.61991
Puy-de-Dôme;ORPHANGES;Saint-Floret,45.5508,3.106
Hautes-Alpes;Orpierre - 4 Heures;Orpierre,44.3141,5.69349
Hautes-Alpes;Orpierre - Ascles;Orpierre,,
Hautes-Alpes;Orpierre - Belleric;Orpierre,44.3135,5.69274
Hautes-Alpes;Orpierre - Château;Orpierre,44.3135,5.69274
Hautes-Alpes;Orpierre - Col Saint-Ange;Orpierre,44.3135,5.69274
Hautes-Alpes;Orpierre - le Puy;Orpierre,44.3141,5.69349
Hautes-Alpes;Orpierre - Le Quiquillon;Orpierre,44.3135,5.69274
Hautes-Alpes;Orpierre - Les Blaches;Orpierre,44.3141,5.69349
Hautes-Alpes;Orpierre-Adrech;Orpierre,44.3181,5.69666
Gard;Orsan;Orsan,44.1305,4.66585
Corse-du-Sud;Ortu;Orto,42.1875,8.93172
La Réunion;Ouaki Historique / Moustic;St Louis,-21.2799,55.4539
La Réunion;Ouaki Playa;St Louis,-21.2821,55.4538
"Finistère;Ouessant, Créac'h;Lampaul",48.4928,-4.04074
Hautes-Pyrénées;Ourde;Ourde,42.9593,0.555902
La Réunion;Paille en Queue;St Gilles les bains,-21.0624,55.2239
Guadeloupe;Pain de sucre;Terre-de-haut,15.8647,-61.5802
Hautes-Alpes;Pallon;Freissinières,44.7542,6.53695
Hautes-Alpes;Panacelle;Guillestre,44.6492,6.65062
"Bouches-du-Rhône;Paradou, Tours de Castillon;Paradou",43.7051,4.79457
Hauts-de-Seine;Parc de Sceaux;Sceaux,48.7742,2.29568
Bouches-du-Rhône;Parc des Bruyères;Marseille,43.2712,5.44461
Hautes-Alpes;Parete dei Militi;Névache,45.0617,6.63636
Pyrénées-Atlantiques;Parking (La Mâture);Etsaut,42.8929,-0.561209
Haute-Savoie;Paroi de Borderan;La Clusaz- La Giettaz (73),45.9061,6.42666
Hautes-Alpes;Paroi de la grotte-Plampinet;nan,45.0074,6.66194
Savoie;Paroi des guides;Lanslevillard,,
Hautes-Alpes;Paroi des Lys-Ponteil;nan,44.7237,6.57194
Haute-Savoie;Paroi du Dard;Sixt Fer à Cheval,46.0546,6.7614
Ain;Parves;Parves,,
Aisne;Pas Bayard;Hirson,49.9244,4.08146
Haute-Savoie;Pas de l'Ours;Le Biot,46.2621,6.633
Haute-Savoie;Pas de Morgins;Chatel,46.2676,6.84053
Haute-Savoie;Pas du renard;Vallorcine,46.0413,6.93787
La Réunion;Patate à Durand;Saint-Denis,-20.9081,55.4695
Dordogne;Paussac saint vivien;Paussac saint vivien,45.3212,0.525163
Vaucluse;Pays d'Apt - Bosque;Apt,43.8765,5.39371
Vaucluse;Pays d'Apt - Pont-Julien;Apt,43.8765,5.39371
Vaucluse;Pays d'Apt - Rocher des Abeilles;Castellet,43.8387,5.47818
Aude;Pech de Bugarach;Bugarach,42.8761,2.35113
Morbihan;Peillac;nan,,
Alpes-Maritimes;Peille;Peille,,
Alpes-Maritimes;Peillon - L'Erbossiera;Peillon,43.778,7.38205
Alpes-Maritimes;Peïra Cava;L'Escarène,43.834,7.35514
Savoie;Peisey-Nancroix - Blocs de Ceris;Peisey-Nancroix,45.5458,6.75599
Drôme;Pelleret;Mévouillon,44.2512,5.49499
Finistère;Pen-Hir;Camaret sur mer,48.2762,-4.59517
Pyrénées-Atlantiques;Pène d'Udapet;Borce,42.8939,-0.587033
Drôme;Pennes-le-Sec;Pennes-le-Sec,44.6435,5.32721
Ariège;Péreille;Péreille,42.9385,1.80246
Côtes-d'Armor;Perros-Guirec - le rocher du sphinx;Perros-Guirec,48.8156,-3.43703
Bas-Rhin;Petit Arnsberg - Obersteinbach;Obersteinbach,48.505,7.60701
Haute-Savoie;Petit Bargy;Mont-Saxonnex,46.0542,6.48437
"Haute-Savoie;Petit Cirque;Flaine, Arâches-la-Frasse",46.0065,6.68953
"Vosges;Petit Rocher de Saint-Amé (Monroche), Massif des Corbelières -;Saint-Amé",48.0246,6.66878
Haute-Savoie;Petit-Bornand;Petit-Bornand,46.0011,6.39639
Corse-du-Sud;Petra Piombu;Olivese,41.8456,9.05522
Pyrénées-Atlantiques;Peyranère;Cette-Eygun,,
Aude;Peyrepertuse;Duilhac-sous-Peyrepertuse,42.8633,2.56618
Ain;Peyrieu;Peyrieu,45.6782,5.67592
Aveyron;Peyrusse-le-Roc - Roc del Taluc;Peyrusse-le-Roc,44.4954,2.14108
Haute-Corse;Piano;Piano,,
Pyrénées-Atlantiques;Pibot du Bas;Lourdios-Ichère,,
Haute-Garonne;Pic de Gar;Bézins-Garraux,42.9328,0.697032
"Hautes-Pyrénées;Pic de Pan;Arrens-Marsous, Estaing",42.9554,-0.215092
"Hérault;Pic de Vissou;Mourèze, Cabrières",43.5977,3.3534
Hautes-Pyrénées;Pic du Jer;Lourdes,,
Bouches-du-Rhône;Pic Foch - Barasse;Marseille,43.278,5.47821
"Hérault;Pic-Saint-Loup;Saint-Mathieu-de-Tréviers, Cazevieille",43.7823,3.8859
Lozère;Pied-de-Borne;Pied-de-Borne,44.4758,3.98495
Haute-Savoie;Pierre Balmyre;Scientrier,46.1153,6.30732
Haute-Savoie;Pierre d'Ortaz;Chamonix-Mont-Blanc,45.9381,6.8862
Haute-Garonne;Pierre de Coubertin;Toulouse,43.6044,1.4483
Haute-Savoie;Pierre Taillée;Thorens Glières,45.9967,6.24755
Haute-Savoie;Pierre-à-l'Aigle;Mégevette,46.1998,6.49801
Haute-Savoie;Pierre-à-Voix;Sallanches,45.9365,6.63008
Oise;Pierre-au-Coq;Ormoy-Villers,49.1918,2.8448
Vosges;Pierre-de-la-Roche;Taintrux,48.2495,6.89935
Hautes-Alpes;Pierre-Grosse;Molines-en-Queyras,44.731,6.8422
"Aude;Pierre-Lys;Belvianes-et-Cavirac, St-Martin-Lys",42.8523,2.20207
Doubs;Pierrefontaine - Gigot;Pierrefontaine-les-Varans,47.2023,6.58506
Doubs;Pierrefontaine - La Roche Percée;Pierrefontaine-les-Varans,47.2136,6.571
Isère;Pierrot Beach;Choranche,45.0704,5.40246
Haute-Corse;Pietraserena;Pietraserena,,
Haute-Savoie;Pilier de la Balmette;Faverges,45.7453,6.29531
Haute-Savoie;Pilier de la pointe des Dzérats;Le Reposoir,46.0124,6.53763
Bouches-du-Rhône;Pilon du Roi;Simiane-Collongue,43.4053,5.4633
Hautes-Alpes;Pimaï;nan,,
Rhône;Pin Bouchain;Les Sauvages,45.9251,4.37661
La Réunion;Piton de Sucre / Dame de Pierre;Cilaos,-21.1311,55.4481
Corse-du-Sud;Plage de Porto;Porto,42.2662,8.70562
Haute-Savoie;Plaine Dranse;Chatel,46.2677,6.84156
Drôme;Plaisians (La Clue);Plaisians,44.2272,5.30779
Morbihan;Ploemeur;Ploemeur,47.7,-3.46158
Finistère;Plougasnou - Beg-Ar-Fry;Guimaëc,48.6672,-3.70835
Finistère;Plougasnou - Pointe de Primel;Plougasnou,48.6964,-3.79239
Finistère;Plougastel - Imperator;Plougastel-Daoulas,48.3878,-4.37503
Finistère;Plougastel - Le Cube;Plougastel-Daoulas,48.3801,-4.39413
Finistère;Plougastel - Roc'h Nivilen;Plougastel-Daoulas,48.374,-4.36861
Finistère;Plougastel - Rocher du Serpent;Plougastel-Daoulas,48.374,-4.36861
Côtes-d'Armor;Plougrescant;Plougrescant,48.8412,-3.22814
Haute-Savoie;Pointe Blanche;Le Grand-Bornand,45.9422,6.42772
Haute-Savoie;Pointe d'Orchex;Thyez,46.0841,6.54189
Côtes-d'Armor;Pointe de Bihit;Trebeurden,48.7695,-3.56441
"Finistère;Pointe de Dinan, Karreg ar Morvaouted;Crozon",48.2453,-4.49306
Bouches-du-Rhône;Pointe de la Valbarelle;Marseille,43.2803,5.45189
Finistère;Pointe du Raz;Plogoff,48.0378,-4.6663
"Haute-Savoie;Pointe Percée;Le Grand-Bornand, Le Reposoir, Sallanches",45.9363,6.62682
"Meurthe-et-Moselle;Pompey, l'Avant-Garde;Pompey",48.7671,6.12831
Charente-Maritime;Pons/ Le Coteau;Pons,45.588,-0.567255
Savoie;Pont Baudin;Peisey-Nancroix,45.5458,6.75599
Gard;Pont d'auzon;Auzon,44.2153,4.2546
Hautes-Pyrénées;Pont d'Espagne;Cauterets,42.887,-0.116043
Pyrénées-Atlantiques;Pont de Camps;Laruns,42.8546,-0.390869
Haute-Savoie;Pont de Chavougie;Bonneville,46.0776,6.40807
Haute-Savoie;Pont de la Caille;Cruseilles,46.034,6.10675
Isère;Pont de Ponsonnas;nan,44.8817,5.79266
Alpes-de-Haute-Provence;Pont de Quinson;Montmeyan (83),43.6481,6.06334
Doubs;Pont de Roide - Crêt de la Roche;Pont de Roide,47.3837,6.7685
Doubs;Pont de Roide - Unico;Pont-de-Roide,47.3837,6.7685
Haute-Savoie;Pont des Gets;Les Gets,46.1591,6.66995
Pyrénées-Atlantiques;Pont du Fort;nan,,
Pyrénées-Atlantiques;Pont du Fort;Arette,,
Isère;Pont en Royans - Trois Châteaux;Pont-en-Royans,45.0629,5.34613
Gard;Pont saint nicolas;Vic,43.8688,4.08309
Isère;Pont-de-Claix;Varces Allières et Risset,,
Isère;Pont-de-Vence;Quaix-en-Chartreuse,,
"Hautes-Pyrénées;Pont-du-Prat, Tramezaygues;Loudenvielle",42.7969,0.402374
Isère;Pont-du-Prêtre;Valbonnais,,
Vaucluse;Pont-Mirabeau;Mirabeau,43.6899,5.66453
Isère;Porcieu;Porcieu-Amblagnieu,45.8365,5.41905
Ariège;Port de Lers;le Port,42.8683,1.37245
Haute-Savoie;Porte d'Age;Le Reposoir,46.0124,6.53763
Doubs;Porte de France;Montandon,47.2855,6.81427
Haute-Savoie;Pouilly;Saint-Jeoire-en-Faucigny,46.1384,6.45956
Haute-Marne;Poulangy/ Roche aux Fées;Poulangy,48.0422,5.25451
Province sud);Poya;Poya (Nouvelle-Calédonie,,
Savoie;Pralognan - Isertan;Pralognan-la-Vanoise,45.375,6.7348
Savoie;Pralognan - Le Moriond;Pralognan-la-Vanoise,45.3833,6.75354
Savoie;Pralognan - Rocher de la Fraîche;Pralognan-la-Vanoise,45.3786,6.7323
Savoie;Pralognan- Dalle de la Six;Pralognan la Vanoise,45.3899,6.72295
Savoie;Pralognan- Falaise du Col de la Louze;Pralognan la Vanoise,45.3838,6.72115
Savoie;Pralognan- Le Tuff des Ruelles;Pralognan la Vanoise,45.3407,6.70068
Hautes-Alpes;Prareboul;La Roche-de-Rame,44.7505,6.57987
Cantal;Prat de Bouc/Rochers des Prés Marty;Albepierre Bredons,45.1012,2.87121
Drôme;Précipice de Corbière;Vassieux-en-Vercors,44.9249,5.37387
Isère;Prélenfrey - Pierre Follatière;Le Gua,,
Hautes-Alpes;Prelles;Saint-Martin-de-Queyrières,44.8404,6.58583
Isère;Presles;Presles & Choranche,,
Isère;PRESLES secteurs AUTRE MONDE et LES BUIS;nan,45.0772,5.37692
Aude;Puilaurens;Puilaurens,42.7993,2.30635
Seine-et-Marne;Puiselet;Saint-Pierre-lès-Nemours,,
Corse-du-Sud;Punta Calcina;Conca,41.7344,9.33477
Hautes-Alpes;Puy Chalvin-1;Puy Saint Andre,44.8789,6.59857
Hautes-Alpes;Puy Chalvin-2;Puy Saint Andre,44.8789,6.59857
Cantal;Puy Griou;Saint-Jacques-des-Blats,45.0538,2.71137
Charente;Puychemin;Lichères,45.9018,0.22861
Loire;Py-Se-Lance;Renaison,46.051,3.92355
Ariège;Quérigut;Quérigut,42.6984,2.09872
Morbihan;Quiberon;Saint-Pierre-Quiberon,47.5205,-3.13278
Alpes-de-Haute-Provence;Quinson - Aspre;Quinson,43.7014,6.03936
Alpes-de-Haute-Provence;Quinson - Chapelle;Quinson,43.7014,6.03936
Haute-Savoie;Quintal;Quintal,45.8411,6.0852
Hautes-Alpes;Rama-Conduites;nan,44.7237,6.57194
Hautes-Alpes;Rama-Voies sur berges;nan,44.7237,6.57194
Ain;Ramasse;Ramasse,46.1916,5.36589
Jura;Ranchot;Ranchot,47.151,5.72464
Hautes-Alpes;Randouillet;Briançon,44.8881,6.64995
Bas-Rhin;Rappenfels;Saverne,48.7417,7.36204
Vosges;Rebeuville;Rebeuville,48.3348,5.70445
Saône-et-Loire;Remigny;Remigny,46.9072,4.72249
Ariège;Remillacé;Moulis,42.9616,1.09157
Hautes-Alpes;Remparts de Briançon;Briançon,44.8969,6.63416
Isère;Rencurel - Les Prés de Rencurel;Rencurel,,
Hautes-Alpes;Réotier;Réotier,44.6689,6.59153
Haute-Corse;Restonica;Corte,42.301,9.14838
Ardèche;Révaou à Ribeirol;Vallon Pont d'Arc,44.407,4.39485
Jura;Revigny;Revigny,,
Cantal;Rézentières;Rézentières,,
Hautes-Alpes;Ribiers - L'Essaillon;Ribiers,44.2301,5.85763
Hautes-Alpes;Ribiers - Pierre Impie;Ribiers,,
Ardèche;Richemale;Saint Remeze,,
Hautes-Alpes;Rif d'Oriol-Val Durance-Bas;nan,44.797,6.5657
Hautes-Alpes;Rif d'Oriol-Val Durance-Haut;Saint-Martin-de-Queyrières,44.8024,6.57152
Gironde;RIMONS;RIMONS,,
"Cantal;Riom-ès-Montagne,Rocher de Chateauneuf;Riom-ès-Montagne",45.2817,2.6596
Isère;Rioupéroux;nan,,
Isère;Rioupéroux secteur EDF;nan,45.1011,5.91604
Rhône;Riverie;Riverie,45.5964,4.58827
Ariège;Roc à Steph;Bedeilhac-et-Aynat,42.8738,1.56301
"Cantal;Roc d'Hozières, Roc d'Auzières;Le Falgoux",45.1548,2.62335
"Hérault;Roc d'Orque, Pilier d'Albès, Pilier de Péras;Saint-Geniès-de-Varensal, Castanet-le-Haut",43.6677,2.97712
Ariège;Roc de Carol;Roquefort-les-Cascades,42.9576,1.76277
Drôme;Roc de l'Aiguille;Sahune,44.4057,5.25906
Tarn;Roc de l'Arn;Pont de l'Arn,,
Loire;Roc de l'Olme;chamazel,45.7038,3.85054
Ariège;Roc de Louis;Roquefixade,42.9355,1.7559
Pyrénées-Orientales;Roc de Natousque;Maury,,
Hérault;Roc de Pampelune;ARGELIERS,,
Ariège;Roc de Sedour;Bédeilhac-et-Aynat,42.8738,1.56301
Hautes-Alpes;Roc de Taillefer;Savournon,44.4219,5.79454
"Haute-Savoie;Roc des Boeufs, Dalle Rousse;Entrevernes",45.7944,6.18895
Savoie;Roc des Rochettes;Thoiry,,
Haute-Savoie;Roc des Tours;Le Grand-Bornand,45.9422,6.42772
Aveyron;Roc du Gorb;Bor et Bar,44.1992,2.0803
Hérault;Roc Rouge;Bedarieux,43.6198,3.17619
"Lozère;Roc-Aiguille;Les Vignes, La Malène",44.2816,3.22311
Ardennes;Roc-la-Tour;Monthermé,49.8907,4.78425
Ardennes;Roche aux Corpias;Monthermé,49.8787,4.78442
"Doubs;Roche Barmaud;Scey-Maisières, Chassagne, Ornans",47.1052,6.10711
Isère;Roche Corbeyre;nan,44.9592,5.75313
Loire;Roche Corbière;Rochetaillée,45.4108,4.44514
Rhône;Roche d'Hérode;Saint-Romain-en-Gal,45.5359,4.85803
Orne;Roche d'Oëtre;Roche d'Oëtre,48.8192,0.320961
Doubs;Roche de Hautepierre;Hautepierre-le-Châtelet,47.0495,6.27972
Doubs;Roche des Vannes (Arc de cercle);Ornans,47.1219,6.12802
Seine-et-Marne;Roche du Saut;Villecerf,,
Doubs;Roche du Sentier au Porc;Alaise,47.0063,5.98253
Rhône;Roche Mazura;Saint-Laurent-de-Vaux,45.715,4.63162
Ardèche;Roche Péréandre;Roiffieux,45.2273,4.65458
Loire-Atlantique;Roche-Ballue;Bouguenais,,
"Isère;Roche-Brune, le Grand-Ratz;Saint-Julien-de-Ratz",,
Saône-et-Loire;Roche-Coche;Berzé-la-Ville,46.3675,4.70493
Allier;Roche-Guilbaut;Saint Eloy d'Allier,46.4879,2.35665
Ille-et-Vilaine;Roche-Marie;Saint-Aubin-du-Cormier,48.2609,-1.39758
Doubs;Rochedane;Villard soux Dampjoux Rochedame,47.3427,6.75808
Haute-Savoie;Rochefort;Cordon,45.9222,6.6107
Gard;Rochefort-du-Gard;Rochefort-du-Gard,43.9735,4.68899
Drôme;Rochefort-Samson;Rochefort-Samson,44.9711,5.17396
Jura;Rochefort-sur-Nenon;Rochefort-sur-Nenon,47.1266,5.56466
Hautes-Alpes;Rocher Baron-Toit des chèvres;Saint-Martin de Queyrières,,
Haute-Loire;Rocher Bernard;nan,44.9669,3.64822
Haute-Savoie;Rocher Blanc (Plaine Joux);Onnion,46.1714,6.47957
Moselle;Rocher Canal;Artzwiller,48.7179,7.16321
Savoie;Rocher d'escalade des Mottets;CREST VOLAND,45.7866,6.49346
Savoie;Rocher de Bard;nan,45.2107,6.95105
Savoie;Rocher de Bévreau;La thuile,,
Hautes-Alpes;Rocher de Boucheyron;Chanousse,44.3555,5.65655
Alpes-Maritimes;Rocher de Bramus;Saint-Martin-d'Entraunes,44.1426,6.76109
Hautes-Pyrénées;Rocher de Grézian;Bazus-Neste ,43.0352,0.380961
Gard;Rocher de l'aigle;Méjannes le clap,44.2254,4.35073
Drôme;Rocher de L'Aiglier;Bellecombe-Tarendol,44.3547,5.36159
Hautes-Alpes;Rocher de l'ombre - Malefosse;Briançon,44.9139,6.66523
Savoie;Rocher de la Barmette;Bessans,45.3225,7.01055
Haute-Loire;Rocher de la Base - Retournac;Retournac,45.2034,4.02035
Haute-Savoie;Rocher de la Chaux;Saint-Jean d'Aulps,46.2328,6.65164
Ardèche;Rocher de la Chevillère;le cheylard,44.9054,4.42313
Hautes-Alpes;Rocher de la Combe;Orcières,44.6691,6.2175
Maine-et-Loire;Rocher de la Corbière;Roussay,47.0911,-1.06478
Aveyron;Rocher de la Fage;Laissac,44.3813,2.82361
Savoie;Rocher de la Femma;Termignon,,
Savoie;Rocher de la Pierre du Diable;Villarembert Le Corbier,45.2445,6.25939
Haute-Loire;Rocher de la Tortue;Saint-Julien-Chapteuil,45.0258,4.11464
Tarn;Rocher de la Vierge;Roquecézière,43.7977,2.61916
Haute-Savoie;Rocher de Lady;Megève,45.8568,6.61808
Haute-Savoie;Rocher de Leschaux;Petit-Bornand,46.0011,6.39639
Haute-Savoie;Rocher de Leschaux versant Cenise;Petit-Bornand,46.0011,6.39639
Savoie;Rocher de Montricher;Montricher Albanne,,
"Alpes-Maritimes;Rocher de Notre-Dame, Col du Buis;Amirat",43.8906,6.82754
Drôme;Rocher de Pontias;Nyons,44.3695,5.14536
Loire;Rocher de Rory;Saint-Georges-en-Couzan,45.6951,3.93058
Savoie;Rocher de Sollières;Sollières-Sardières,45.2646,6.81388
Drôme;Rocher de St-Julien;Buis-les-Baronnies,44.268,5.28211
Savoie;Rocher de Termignon;Termignon,45.2783,6.81918
Ardèche;Rocher de Tournay;Beauvène,44.8762,4.50975
Savoie;Rocher de Villarodin;Villarodin,,
Savoie;Rocher des Amoureux;Villarodin Le Bourget,45.2125,6.69005
Haute-Savoie;Rocher des Aravis;La Clusaz,45.9061,6.42889
Vosges;Rocher des Artistes (Ramberchamp);Gérardmer,48.0692,6.87095
Drôme;Rocher des Aures;Roche Saint Secret,44.4696,5.05837
Isère;Rocher des Biassus;La Ferrière,,
Drôme;Rocher des Demoiselles;Teyssière,44.4501,5.15855
Haute-Savoie;Rocher des Fonds;Sixt-Fer-à-Cheval,46.0551,6.76552
Corse-du-Sud;Rocher des Gozzi - les grandes voies;Appietto / Afa,42.0105,8.75885
Corse-du-Sud;Rocher des Gozzi / couennes;Appietto / Afa,42.0116,8.75748
Alpes-Maritimes;Rocher des Monges;Théoule sur mer,43.4998,6.92648
Moselle;Rocher du Baldür;Dabo,48.6538,7.23597
Ariège;Rocher du baou;Ax les Termes,42.7204,1.83976
Savoie;Rocher du Bardet / (des Foyères)- Naves;Naves,45.5445,6.49236
Hautes-Alpes;Rocher du Bez;La Salle Les Alpes,44.9509,6.54281
Hautes-Alpes;Rocher du Bez;Monêtier-les-Bains,44.951,6.54479
Bouches-du-Rhône;Rocher du Cadeneau;Barbentane,43.8925,4.7588
Savoie;Rocher du chatel;Lanslevillard,,
Savoie;Rocher du Chatelard;Bourg St Maurice,,
Moselle;Rocher du Corbeau;Dabo,48.6538,7.23597
"Haut-Rhin;Rocher du corbeau, Krappenfels;Rimbach-près-Masevaux",47.8279,6.95156
Pyrénées-Atlantiques;Rocher du Curé;Lescun,,
Morbihan;Rocher du Diable;Glénac,47.7269,-2.13354
Bas-Rhin;Rocher du Lion;Marlenheim,48.6218,7.48939
Drôme;Rocher du Lions;Buis les Baronnies,44.263,5.24361
Alpes-Maritimes;Rocher du Pendu;La Napoule,,
Bas-Rhin;Rocher du point de vue;Dambach,,
Drôme;Rocher du Québec;La Roche-sur-le-Buis,44.2808,5.31195
"Hautes-Alpes;Rocher Gafouille, L'Aiglette;Villard-Saint-Pancrace",44.8805,6.64619
Martinique;Rocher Leclerc;Le François,14.6161,-61.0588
Drôme;Rocher Martine;Plaisians,44.2203,5.34527
Pyrénées-Atlantiques;Rocher Maylin;nan,,
Finistère;Rocher Noël (secteur initiation) Face SUD;Plougastel-Daoulas,48.3886,-4.37516
Moselle;Rocher Philippe;Philippsbourg,48.984,7.56753
Savoie;Rocher Pra Dieu;Valfrejus,,
Savoie;Rocher Saint-Pierre;Valloire,45.1689,6.42908
Allier;Rocher Saint-Vincent;Lavoine,45.9927,3.69529
Martinique;Rocher Zombi;Rivière-Pilote,14.4861,-60.9004
Hautes-Alpes;Rocher-Baron;Saint-Martin-de-Queyrières,44.8404,6.58583
Yvelines;Rochers d'Angennes;Poigny-la-Forêt,48.679,1.75412
Drôme;Rochers de l'Epenet;Léoncel,44.9262,5.18918
Bouches-du-Rhône;Rochers de la Consolation;Jouques,,
Vaucluse;Rochers de Lioux;Lioux,43.946,5.30137
Doubs;Rochers de PUNAY;Scey-Maisieres,47.1302,6.12499
"Lozère;Rochers de Trenze, Vialas;Vialas",44.3333,3.89542
